league_name,club,club_id,player_name,player_id,player_url,position,age,nationality,market_value,market_value_eur,squad_url
2. Bundesliga,Holstein Kiel,269,Luca Prasse,1030278,https://www.transfermarkt.com/luca-prasse/profil/spieler/1030278,Luca Prasse,,,,,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Phil Harres,606119,https://www.transfermarkt.com/phil-harres/profil/spieler/606119,"Phil Harres
Centre-Forward",19.0,Germany,€3.50m,3500000.0,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Phil Harres,606119,https://www.transfermarkt.com/phil-harres/profil/spieler/606119,Phil Harres,,,,,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Steven Skrzybski,93827,https://www.transfermarkt.com/steven-skrzybski/profil/spieler/93827,"Steven Skrzybski 
Centre-Forward",32.0,Germany,€1.00m,1000000.0,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Steven Skrzybski,93827,https://www.transfermarkt.com/steven-skrzybski/profil/spieler/93827,Steven Skrzybski,,,,,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Marcus Müller,698523,https://www.transfermarkt.com/marcus-muller/profil/spieler/698523,"Marcus Müller
Centre-Forward",25.0,Germany,€500k,500000.0,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Holstein Kiel,269,Marcus Müller,698523,https://www.transfermarkt.com/marcus-muller/profil/spieler/698523,Marcus Müller,,,,,https://www.transfermarkt.com/holstein-kiel/kader/verein/269
2. Bundesliga,Hannover 96,42,Nahuel Noll,600942,https://www.transfermarkt.com/nahuel-noll/profil/spieler/600942,"Nahuel Noll
Goalkeeper",22.0,Germany|Spain,€1.80m,1800000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Nahuel Noll,600942,https://www.transfermarkt.com/nahuel-noll/profil/spieler/600942,Nahuel Noll,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Leo Weinkauf,196427,https://www.transfermarkt.com/leo-weinkauf/profil/spieler/196427,"Leo Weinkauf
Goalkeeper",30.0,Germany,€250k,250000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Leo Weinkauf,196427,https://www.transfermarkt.com/leo-weinkauf/profil/spieler/196427,Leo Weinkauf,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jonas Schwanke,1023809,https://www.transfermarkt.com/jonas-schwanke/profil/spieler/1023809,"Jonas Schwanke
Goalkeeper",40.0,Germany,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jonas Schwanke,1023809,https://www.transfermarkt.com/jonas-schwanke/profil/spieler/1023809,Jonas Schwanke,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Hendry Blank,804831,https://www.transfermarkt.com/hendry-blank/profil/spieler/804831,"Hendry Blank 
Centre-Back",21.0,Germany|Ghana,€2.50m,2500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Hendry Blank,804831,https://www.transfermarkt.com/hendry-blank/profil/spieler/804831,Hendry Blank,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Virgil Ghiță,340977,https://www.transfermarkt.com/virgil-ghita/profil/spieler/340977,"Virgil Ghiță
Centre-Back",27.0,Romania,€2.00m,2000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Virgil Ghiță,340977,https://www.transfermarkt.com/virgil-ghita/profil/spieler/340977,Virgil Ghiță,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Maik Nawrocki,407745,https://www.transfermarkt.com/maik-nawrocki/profil/spieler/407745,"Maik Nawrocki
Centre-Back",24.0,Germany|Poland,€2.00m,2000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Maik Nawrocki,407745,https://www.transfermarkt.com/maik-nawrocki/profil/spieler/407745,Maik Nawrocki,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Boris Tomiak,280581,https://www.transfermarkt.com/boris-tomiak/profil/spieler/280581,"Boris Tomiak 
Centre-Back",27.0,Germany,€1.70m,1700000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Boris Tomiak,280581,https://www.transfermarkt.com/boris-tomiak/profil/spieler/280581,Boris Tomiak,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Ime Okon,1107265,https://www.transfermarkt.com/ime-okon/profil/spieler/1107265,"Ime Okon 
Centre-Back",20.0,Nigeria|South Africa,€1.50m,1500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Ime Okon,1107265,https://www.transfermarkt.com/ime-okon/profil/spieler/1107265,Ime Okon,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,William Kokolo,510686,https://www.transfermarkt.com/william-kokolo/profil/spieler/510686,"William Kokolo
Left-Back",19.0,Congo|France,€500k,500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,William Kokolo,510686,https://www.transfermarkt.com/william-kokolo/profil/spieler/510686,William Kokolo,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Brooklyn Ezeh,521474,https://www.transfermarkt.com/brooklyn-ezeh/profil/spieler/521474,"Brooklyn Ezeh
Left-Back",37.0,Germany|Nigeria,€300k,300000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Brooklyn Ezeh,521474,https://www.transfermarkt.com/brooklyn-ezeh/profil/spieler/521474,Brooklyn Ezeh,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jonas Sterner,528619,https://www.transfermarkt.com/jonas-sterner/profil/spieler/528619,"Jonas Sterner
Right-Back",32.0,Germany,€500k,500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jonas Sterner,528619,https://www.transfermarkt.com/jonas-sterner/profil/spieler/528619,Jonas Sterner,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Noel Aseko,904974,https://www.transfermarkt.com/noel-aseko/profil/spieler/904974,"Noel Aseko
Defensive Midfield",15.0,Equatorial Guinea|Germany,€3.00m,3000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Noel Aseko,904974,https://www.transfermarkt.com/noel-aseko/profil/spieler/904974,Noel Aseko,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Enzo Leopold,383362,https://www.transfermarkt.com/enzo-leopold/profil/spieler/383362,"Enzo Leopold 
Central Midfield",25.0,Germany,€3.00m,3000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Enzo Leopold,383362,https://www.transfermarkt.com/enzo-leopold/profil/spieler/383362,Enzo Leopold,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Waniss Taïbi,680447,https://www.transfermarkt.com/waniss-taibi/profil/spieler/680447,"Waniss Taïbi
Central Midfield",26.0,Algeria|France,€1.50m,1500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Waniss Taïbi,680447,https://www.transfermarkt.com/waniss-taibi/profil/spieler/680447,Waniss Taïbi,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Franz Roggow,567974,https://www.transfermarkt.com/franz-roggow/profil/spieler/567974,"Franz Roggow
Central Midfield",23.0,Germany,€700k,700000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Franz Roggow,567974,https://www.transfermarkt.com/franz-roggow/profil/spieler/567974,Franz Roggow,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Hayate Matsuda,957531,https://www.transfermarkt.com/hayate-matsuda/profil/spieler/957531,"Hayate Matsuda
Right Midfield",27.0,Japan,€1.00m,1000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Hayate Matsuda,957531,https://www.transfermarkt.com/hayate-matsuda/profil/spieler/957531,Hayate Matsuda,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Bastian Allgeier,569455,https://www.transfermarkt.com/bastian-allgeier/profil/spieler/569455,"Bastian Allgeier
Right Midfield",17.0,Germany,€500k,500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Bastian Allgeier,569455,https://www.transfermarkt.com/bastian-allgeier/profil/spieler/569455,Bastian Allgeier,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Maurice Neubauer,216422,https://www.transfermarkt.com/maurice-neubauer/profil/spieler/216422,"Maurice Neubauer
Left Midfield",33.0,Germany,€900k,900000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Maurice Neubauer,216422,https://www.transfermarkt.com/maurice-neubauer/profil/spieler/216422,Maurice Neubauer,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Mwisho Mhango,1465501,https://www.transfermarkt.com/mwisho-mhango/profil/spieler/1465501,"Mwisho Mhango 
Attacking Midfield",21.0,Malawi,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Mwisho Mhango,1465501,https://www.transfermarkt.com/mwisho-mhango/profil/spieler/1465501,Mwisho Mhango,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Husseyn Chakroun,1145570,https://www.transfermarkt.com/husseyn-chakroun/profil/spieler/1145570,"Husseyn Chakroun
Left Winger",14.0,Germany|Lebanon,€1.00m,1000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Husseyn Chakroun,1145570,https://www.transfermarkt.com/husseyn-chakroun/profil/spieler/1145570,Husseyn Chakroun,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jannik Rochelt,501794,https://www.transfermarkt.com/jannik-rochelt/profil/spieler/501794,"Jannik Rochelt
Left Winger",27.0,Germany,€800k,800000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Jannik Rochelt,501794,https://www.transfermarkt.com/jannik-rochelt/profil/spieler/501794,Jannik Rochelt,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Kolja Oudenne,392157,https://www.transfermarkt.com/kolja-oudenne/profil/spieler/392157,"Kolja Oudenne
Left Winger",29.0,Germany|Sweden,€500k,500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Kolja Oudenne,392157,https://www.transfermarkt.com/kolja-oudenne/profil/spieler/392157,Kolja Oudenne,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Taycan Kurt,1201298,https://www.transfermarkt.com/taycan-kurt/profil/spieler/1201298,"Taycan Kurt 
Left Winger",39.0,Germany|Türkiye,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Taycan Kurt,1201298,https://www.transfermarkt.com/taycan-kurt/profil/spieler/1201298,Taycan Kurt,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Daisuke Yokota,602781,https://www.transfermarkt.com/daisuke-yokota/profil/spieler/602781,"Daisuke Yokota
Right Winger",18.0,Japan,€2.00m,2000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Daisuke Yokota,602781,https://www.transfermarkt.com/daisuke-yokota/profil/spieler/602781,Daisuke Yokota,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Mustapha Bundu,457728,https://www.transfermarkt.com/mustapha-bundu/profil/spieler/457728,"Mustapha Bundu
Right Winger",28.0,Sierra Leone,€1.00m,1000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Mustapha Bundu,457728,https://www.transfermarkt.com/mustapha-bundu/profil/spieler/457728,Mustapha Bundu,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Benjamin Källman,322990,https://www.transfermarkt.com/benjamin-kallman/profil/spieler/322990,"Benjamin Källman
Centre-Forward",27.0,Finland,€2.00m,2000000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Benjamin Källman,322990,https://www.transfermarkt.com/benjamin-kallman/profil/spieler/322990,Benjamin Källman,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Benedikt Pichler,331362,https://www.transfermarkt.com/benedikt-pichler/profil/spieler/331362,"Benedikt Pichler 
Centre-Forward",28.0,Austria,€1.50m,1500000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Benedikt Pichler,331362,https://www.transfermarkt.com/benedikt-pichler/profil/spieler/331362,Benedikt Pichler,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Havard Nielsen,136181,https://www.transfermarkt.com/havard-nielsen/profil/spieler/136181,"Havard Nielsen
Centre-Forward",16.0,Norway,€600k,600000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Havard Nielsen,136181,https://www.transfermarkt.com/havard-nielsen/profil/spieler/136181,Havard Nielsen,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Denis Husser,1136977,https://www.transfermarkt.com/denis-husser/profil/spieler/1136977,"Denis Husser 
Centre-Forward",34.0,Germany,€200k,200000.0,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Hannover 96,42,Denis Husser,1136977,https://www.transfermarkt.com/denis-husser/profil/spieler/1136977,Denis Husser,,,,,https://www.transfermarkt.com/hannover-96/kader/verein/42
2. Bundesliga,Fortuna Düsseldorf,38,Florian Kastenmeier,255294,https://www.transfermarkt.com/florian-kastenmeier/profil/spieler/255294,"Florian Kastenmeier 
Goalkeeper",33.0,Germany,€1.50m,1500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Florian Kastenmeier,255294,https://www.transfermarkt.com/florian-kastenmeier/profil/spieler/255294,Florian Kastenmeier,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Marcel Lotka,453737,https://www.transfermarkt.com/marcel-lotka/profil/spieler/453737,"Marcel Lotka
Goalkeeper",24.0,Germany|Poland,€800k,800000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Marcel Lotka,453737,https://www.transfermarkt.com/marcel-lotka/profil/spieler/453737,Marcel Lotka,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Florian Schock,470816,https://www.transfermarkt.com/florian-schock/profil/spieler/470816,"Florian Schock 
Goalkeeper",26.0,Germany,€200k,200000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Florian Schock,470816,https://www.transfermarkt.com/florian-schock/profil/spieler/470816,Florian Schock,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Jesper Daland,418553,https://www.transfermarkt.com/jesper-daland/profil/spieler/418553,"Jesper Daland
Centre-Back",25.0,Norway,€3.50m,3500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Jesper Daland,418553,https://www.transfermarkt.com/jesper-daland/profil/spieler/418553,Jesper Daland,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Oberdorf,358906,https://www.transfermarkt.com/tim-oberdorf/profil/spieler/358906,"Tim Oberdorf
Centre-Back",15.0,Germany,€1.20m,1200000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Oberdorf,358906,https://www.transfermarkt.com/tim-oberdorf/profil/spieler/358906,Tim Oberdorf,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Kenneth Schmidt,527276,https://www.transfermarkt.com/kenneth-schmidt/profil/spieler/527276,"Kenneth Schmidt
Centre-Back",23.0,Germany|Nigeria,€800k,800000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Kenneth Schmidt,527276,https://www.transfermarkt.com/kenneth-schmidt/profil/spieler/527276,Kenneth Schmidt,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Jordy de Wijs,215096,https://www.transfermarkt.com/jordy-de-wijs/profil/spieler/215096,"Jordy de Wijs
Centre-Back",30.0,Netherlands,€600k,600000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Jordy de Wijs,215096,https://www.transfermarkt.com/jordy-de-wijs/profil/spieler/215096,Jordy de Wijs,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Elias Egouli,946037,https://www.transfermarkt.com/elias-egouli/profil/spieler/946037,"Elias Egouli
Centre-Back",44.0,Cameroon|Germany,€250k,250000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Elias Egouli,946037,https://www.transfermarkt.com/elias-egouli/profil/spieler/946037,Elias Egouli,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Sima Suso,928265,https://www.transfermarkt.com/sima-suso/profil/spieler/928265,"Sima Suso
Left-Back",46.0,Germany,€600k,600000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Sima Suso,928265,https://www.transfermarkt.com/sima-suso/profil/spieler/928265,Sima Suso,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Christopher Lenz,159844,https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,"Christopher Lenz 
Left-Back",31.0,Germany,€500k,500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Christopher Lenz,159844,https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,Christopher Lenz,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Valgeir Lunddal,571310,https://www.transfermarkt.com/valgeir-lunddal/profil/spieler/571310,"Valgeir Lunddal 
Right-Back",24.0,Iceland,€1.20m,1200000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Valgeir Lunddal,571310,https://www.transfermarkt.com/valgeir-lunddal/profil/spieler/571310,Valgeir Lunddal,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Matthias Zimmermann,86848,https://www.transfermarkt.com/matthias-zimmermann/profil/spieler/86848,"Matthias Zimmermann 
Right-Back",25.0,Germany,€600k,600000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Matthias Zimmermann,86848,https://www.transfermarkt.com/matthias-zimmermann/profil/spieler/86848,Matthias Zimmermann,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Breithaupt,569457,https://www.transfermarkt.com/tim-breithaupt/profil/spieler/569457,"Tim Breithaupt
Defensive Midfield",23.0,Germany,€2.50m,2500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Breithaupt,569457,https://www.transfermarkt.com/tim-breithaupt/profil/spieler/569457,Tim Breithaupt,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Anouar El Azzouzi,593774,https://www.transfermarkt.com/anouar-el-azzouzi/profil/spieler/593774,"Anouar El Azzouzi
Defensive Midfield",24.0,Morocco|Netherlands,€2.00m,2000000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Anouar El Azzouzi,593774,https://www.transfermarkt.com/anouar-el-azzouzi/profil/spieler/593774,Anouar El Azzouzi,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Moritz Heyer,193025,https://www.transfermarkt.com/moritz-heyer/profil/spieler/193025,"Moritz Heyer
Defensive Midfield",30.0,Germany,€500k,500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Moritz Heyer,193025,https://www.transfermarkt.com/moritz-heyer/profil/spieler/193025,Moritz Heyer,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Sotiris Alexandropoulos,481688,https://www.transfermarkt.com/sotiris-alexandropoulos/profil/spieler/481688,"Sotiris Alexandropoulos 
Central Midfield",14.0,Greece,€2.50m,2500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Sotiris Alexandropoulos,481688,https://www.transfermarkt.com/sotiris-alexandropoulos/profil/spieler/481688,Sotiris Alexandropoulos,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Shinta Appelkamp,452121,https://www.transfermarkt.com/shinta-appelkamp/profil/spieler/452121,"Shinta Appelkamp
Attacking Midfield",23.0,Germany|Japan,€2.00m,2000000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Shinta Appelkamp,452121,https://www.transfermarkt.com/shinta-appelkamp/profil/spieler/452121,Shinta Appelkamp,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Florent Muslija,337036,https://www.transfermarkt.com/florent-muslija/profil/spieler/337036,"Florent Muslija
Attacking Midfield",24.0,Germany|Kosovo,€1.80m,1800000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Florent Muslija,337036,https://www.transfermarkt.com/florent-muslija/profil/spieler/337036,Florent Muslija,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Hamza Anhari,751027,https://www.transfermarkt.com/hamza-anhari/profil/spieler/751027,"Hamza Anhari
Attacking Midfield",40.0,Germany|Morocco,€125k,125000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Hamza Anhari,751027,https://www.transfermarkt.com/hamza-anhari/profil/spieler/751027,Hamza Anhari,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Julian Hettwer,675509,https://www.transfermarkt.com/julian-hettwer/profil/spieler/675509,"Julian Hettwer 
Left Winger",22.0,Germany,€1.30m,1300000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Julian Hettwer,675509,https://www.transfermarkt.com/julian-hettwer/profil/spieler/675509,Julian Hettwer,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Emmanuel Iyoha,314245,https://www.transfermarkt.com/emmanuel-iyoha/profil/spieler/314245,"Emmanuel Iyoha
Left Winger",19.0,Germany|Nigeria,€1.20m,1200000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Emmanuel Iyoha,314245,https://www.transfermarkt.com/emmanuel-iyoha/profil/spieler/314245,Emmanuel Iyoha,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Rossmann,692148,https://www.transfermarkt.com/tim-rossmann/profil/spieler/692148,"Tim Rossmann 
Left Winger",21.0,Germany,€1.00m,1000000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Tim Rossmann,692148,https://www.transfermarkt.com/tim-rossmann/profil/spieler/692148,Tim Rossmann,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Karim Affo,897401,https://www.transfermarkt.com/karim-affo/profil/spieler/897401,"Karim Affo
Left Winger",45.0,Germany|Togo,€200k,200000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Karim Affo,897401,https://www.transfermarkt.com/karim-affo/profil/spieler/897401,Karim Affo,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Christian Rasmussen,610429,https://www.transfermarkt.com/christian-rasmussen/profil/spieler/610429,"Christian Rasmussen 
Right Winger",22.0,Denmark,€1.50m,1500000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Christian Rasmussen,610429,https://www.transfermarkt.com/christian-rasmussen/profil/spieler/610429,Christian Rasmussen,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Luca Raimund,907489,https://www.transfermarkt.com/luca-raimund/profil/spieler/907489,"Luca Raimund
Right Winger",20.0,Germany,€400k,400000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Luca Raimund,907489,https://www.transfermarkt.com/luca-raimund/profil/spieler/907489,Luca Raimund,,,,,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
2. Bundesliga,Fortuna Düsseldorf,38,Zan Celar,340427,https://www.transfermarkt.com/zan-celar/profil/spieler/340427,"Zan Celar
Centre-Forward",26.0,Slovenia,€2.00m,2000000.0,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38
